20201022;79;96;95;78;40;40;48;16;04;72;15;32;84;41;38;16;60;04;06;37;08;16;31;96;81;35;00;
20201023;25;98;24;54;63;79;70;22;71;95;40;02;79;32;05;61;64;08;28;05;24;00;92;31;65;26;44;
20201024;28;63;90;61;26;47;06;57;61;55;84;85;82;59;80;37;24;79;61;48;92;84;80;71;87;68;09;
20201025;36;77;05;55;51;98;12;82;56;34;94;48;39;83;69;71;42;38;07;51;39;86;06;36;94;51;30;
20201026;46;34;24;63;86;08;54;90;59;13;30;81;81;84;19;01;90;72;11;08;04;92;53;46;36;75;50;
20201027;38;85;79;19;69;68;95;13;05;27;36;41;45;91;79;31;92;28;34;46;81;11;75;61;65;04;57;
20201028;07;94;83;82;34;16;02;59;09;80;85;82;40;42;76;11;16;95;48;88;58;13;04;10;38;01;64;
20201029;36;85;89;45;48;27;30;39;63;46;90;80;39;06;81;84;54;82;58;42;12;76;15;60;13;07;55;
20201030;83;78;66;63;21;75;28;81;26;81;34;08;55;01;58;21;46;20;90;69;81;95;20;31;79;57;65;
20201031;10;94;74;35;31;13;33;06;61;42;32;87;49;60;15;52;45;60;53;62;88;88;35;49;16;74;48;
20201101;59;78;73;68;53;02;38;90;94;56;65;82;74;89;63;33;01;83;93;35;07;26;93;77;88;48;66;
20201102;61;83;97;69;90;40;09;88;70;09;48;79;63;48;27;49;84;54;99;72;02;27;09;92;68;13;73;
20201103;18;46;37;81;76;99;27;70;42;38;34;80;15;45;41;92;32;04;69;12;12;30;34;24;57;00;66;
20201104;21;81;53;50;17;86;70;18;53;11;51;98;53;72;25;57;88;91;97;36;74;56;35;38;83;60;01;
20201105;25;16;89;95;40;98;10;67;34;87;84;17;11;32;69;95;45;30;05;16;99;48;48;67;44;80;98;
20201106;71;94;59;93;04;01;44;07;64;85;46;99;72;72;32;68;27;68;43;71;26;30;72;26;86;10;65;
20201107;56;83;70;08;12;87;87;61;63;26;01;16;50;63;95;44;39;43;88;32;80;04;58;48;67;89;17;
20201108;11;09;21;47;44;91;28;77;33;56;37;96;04;12;68;14;87;51;21;26;29;27;66;57;38;85;15;
20201109;47;58;37;31;59;93;60;98;40;82;41;21;45;24;78;62;48;24;73;86;89;70;69;08;99;72;03;
20201110;74;47;62;59;10;92;73;18;73;64;58;69;69;20;35;80;51;42;94;04;96;33;18;62;71;86;97;
20201111;42;47;91;71;63;66;64;40;04;29;30;53;95;02;49;14;56;37;45;41;17;26;49;03;40;42;11;
20201112;16;27;27;86;72;73;88;71;67;30;13;94;51;42;13;07;43;98;77;40;39;05;39;80;54;57;20;
20201113;87;04;54;96;64;73;45;96;47;02;31;01;85;85;14;01;59;79;89;42;30;88;16;49;22;38;30;
20201114;06;82;46;51;40;22;15;48;22;67;12;84;83;96;12;64;70;64;71;09;77;45;37;76;13;81;04;
20201115;18;95;23;62;87;40;70;42;54;53;94;86;02;93;40;12;36;22;83;30;57;08;26;91;19;49;68;
20201116;30;94;87;44;20;79;88;28;23;35;21;55;59;25;24;10;99;96;02;46;54;86;60;40;43;27;61;
20201117;93;78;29;18;99;32;85;26;10;25;46;69;54;26;22;35;75;26;64;86;62;77;29;50;05;86;27;
20201118;30;30;88;43;02;68;05;58;16;68;60;05;20;49;38;96;71;67;41;91;99;06;78;56;12;90;64;
20201119;17;04;67;62;37;34;05;07;98;63;88;20;16;76;05;96;64;73;91;35;58;95;41;58;86;92;97;
20201120;80;93;73;03;90;48;31;24;32;55;18;75;32;87;97;12;53;96;56;57;12;86;36;06;13;81;10;
20201121;61;47;85;91;48;19;84;97;33;07;79;45;53;48;87;39;17;68;82;87;41;34;67;90;17;62;80;
20201122;96;99;07;71;57;56;86;67;76;81;18;83;23;65;49;52;07;42;28;55;22;00;70;67;22;91;06;
20201123;43;52;47;93;77;61;45;23;78;74;77;36;00;76;27;01;19;09;58;98;78;06;48;40;25;73;91;
20201124;64;01;05;06;83;65;02;35;96;74;41;71;55;41;18;06;45;03;51;38;06;92;20;60;28;45;90;
20201125;36;61;54;02;92;57;84;48;92;85;05;08;72;32;68;25;90;37;35;79;69;42;75;39;00;97;81;
20201126;71;54;86;58;15;12;42;63;56;08;75;96;88;46;45;92;88;83;70;62;14;92;60;56;66;44;08;
20201127;26;52;28;05;33;02;42;86;18;69;53;95;85;13;66;69;03;69;81;19;20;67;08;49;73;98;56;
20201128;64;59;64;77;44;33;55;16;84;09;23;47;30;08;96;08;42;70;06;57;67;90;96;11;25;92;99;
20201129;69;22;11;55;54;54;39;88;05;26;85;09;97;49;56;49;82;96;72;56;30;52;18;17;05;24;46;
20201130;04;56;84;98;27;85;89;74;08;81;48;01;19;23;64;45;46;15;99;52;49;84;13;31;87;25;41;
20201201;07;09;71;50;49;50;11;12;43;36;27;58;99;32;58;65;80;84;13;36;93;19;68;49;62;08;00;
20201202;17;78;32;74;96;20;19;87;65;78;24;20;13;63;71;57;82;10;23;04;14;33;87;12;58;47;38;
20201203;11;57;20;64;95;85;97;08;97;55;11;48;85;21;11;24;28;12;96;52;42;47;95;47;76;06;17;
20201204;49;55;83;87;82;04;11;26;15;40;47;70;09;75;03;19;75;18;90;93;07;35;08;76;09;67;89;
20201205;05;80;39;04;19;68;67;48;92;34;91;60;12;59;37;55;24;99;96;43;21;90;71;74;38;01;24;
20201206;53;89;61;04;68;85;54;78;50;47;32;06;69;49;03;79;68;79;16;10;03;84;05;56;95;80;13;
20201207;29;30;58;74;87;85;20;09;92;58;29;43;18;82;25;97;25;92;29;28;37;63;92;57;13;28;51;
20201208;20;98;07;17;27;40;79;50;85;16;43;12;07;28;42;76;39;31;39;37;36;68;73;92;26;02;19;
20201209;41;10;82;09;48;38;46;00;73;78;55;83;57;30;92;10;42;55;74;30;90;87;03;19;54;86;38;
20201210;35;02;74;46;14;26;11;29;35;77;62;32;80;44;90;94;33;33;87;25;47;20;71;91;33;18;01;
20201211;51;48;49;26;48;96;53;41;83;09;66;95;59;26;70;03;86;45;79;88;02;48;21;40;47;74;83;
20201212;45;18;50;13;86;20;05;99;26;35;89;75;86;04;97;12;01;87;12;01;56;71;74;18;78;26;29;
20201213;28;66;86;26;99;53;49;00;40;47;35;33;98;90;82;70;39;06;87;02;58;62;63;20;81;62;42;
20201214;76;89;39;74;54;31;96;60;88;19;76;37;14;33;21;62;98;59;89;61;36;66;77;22;98;71;47;
20201215;81;76;11;75;41;25;41;38;49;67;97;17;72;90;39;07;44;31;01;59;97;02;81;82;53;34;20;
20201216;63;56;85;33;26;31;52;88;40;65;84;72;99;38;97;33;16;32;28;69;02;15;09;64;33;26;85;
20201217;50;92;52;97;35;95;00;61;94;99;68;45;24;97;51;60;15;95;54;94;26;92;14;44;10;88;26;
20201218;54;86;74;31;04;47;97;13;53;97;00;37;17;50;61;07;04;22;48;78;31;05;94;45;48;80;34;
20201219;70;36;57;46;24;16;68;57;95;13;29;61;37;31;27;08;07;45;93;13;60;24;45;17;77;58;34;
20201220;88;38;93;90;16;69;69;10;13;45;51;38;89;39;10;94;66;11;09;20;54;07;31;25;00;89;26;
20201221;93;12;93;60;88;85;85;99;97;11;47;27;18;98;02;83;37;80;17;79;76;44;36;89;79;85;38;
20201222;13;62;79;80;06;02;08;75;76;71;00;61;28;92;52;87;85;16;79;64;62;67;36;53;60;43;90;
20201223;88;15;28;95;23;80;81;76;17;48;98;07;98;98;13;85;97;86;48;19;92;32;12;11;44;27;22;
20201224;93;55;25;97;58;66;43;62;74;92;06;44;05;75;65;94;35;43;05;29;14;98;89;64;49;62;24;
20201225;87;91;72;22;12;03;51;35;52;11;35;80;76;96;14;59;93;67;55;49;50;49;86;61;54;23;49;
20201226;87;36;01;27;98;89;98;76;43;48;98;96;64;63;32;73;49;11;74;86;84;14;29;75;35;36;48;
20201227;71;70;20;15;13;97;83;66;49;94;97;08;42;51;35;15;97;09;07;97;16;10;77;31;33;58;19;
20201228;90;23;34;27;66;59;65;55;09;58;21;41;18;86;14;63;11;74;49;64;65;52;03;70;06;44;84;
20201229;11;28;82;50;21;02;17;41;81;17;79;46;65;85;29;10;87;12;02;00;07;21;32;45;06;39;17;
20201230;05;34;30;03;58;86;41;82;27;59;48;68;22;79;64;76;30;97;00;92;33;91;25;12;77;35;86;
20201231;50;02;41;07;22;32;04;36;69;04;45;08;61;02;77;24;16;46;57;05;30;10;07;11;08;00;69;
20210101;85;81;68;90;55;57;37;39;86;66;25;33;26;23;89;76;77;39;87;75;45;65;10;81;14;08;11;
20210102;81;27;86;10;06;36;95;04;19;32;02;13;83;55;55;96;30;51;78;23;67;57;83;68;19;29;12;
20210103;32;10;60;52;06;54;71;41;24;68;18;87;40;72;52;28;60;14;55;04;97;93;31;16;59;91;25;
20210104;88;95;46;80;26;79;71;75;95;14;34;09;21;09;12;16;14;43;88;51;80;97;27;39;14;63;71;
20210105;76;36;42;76;04;17;47;68;54;54;37;23;14;88;65;96;04;98;85;30;57;66;98;09;24;70;83;
20210106;02;47;11;77;43;80;89;29;71;81;10;21;53;19;45;19;29;96;27;97;67;40;49;12;08;46;32;
20210107;54;62;45;81;44;66;70;14;98;57;88;87;89;46;14;18;49;84;71;09;40;84;41;62;93;15;34;
20210108;26;27;49;26;52;37;62;86;54;72;33;43;47;60;34;98;69;65;06;71;94;03;62;30;00;77;61;
20210109;64;56;15;88;90;30;16;87;88;29;73;23;90;11;38;84;74;15;95;65;51;00;77;54;40;02;17;
20210110;46;72;85;65;36;47;85;14;14;90;47;15;54;09;70;70;41;63;74;64;17;92;08;54;95;68;29;
20210111;07;80;67;48;53;89;13;65;41;75;91;17;06;83;20;10;44;30;59;77;17;08;40;41;07;60;35;
20210112;92;55;91;01;63;53;51;48;01;72;20;82;79;16;71;72;05;53;36;01;11;79;06;92;77;82;56;
20210113;69;16;76;09;36;72;69;14;85;47;95;29;13;54;86;71;78;59;62;58;88;46;60;13;35;71;99;
20210114;38;32;62;10;51;80;73;11;63;08;93;95;30;70;09;82;63;17;19;50;42;48;62;60;04;10;95;
20210115;85;97;48;26;60;22;42;77;03;03;43;31;16;48;80;14;28;29;28;96;00;05;85;13;33;47;58;
20210116;46;27;16;38;64;67;00;37;32;60;41;68;08;97;08;92;34;48;49;61;68;25;24;15;76;85;71;
20210117;95;64;16;11;94;67;01;63;80;62;64;91;36;25;08;65;51;12;70;74;02;00;66;43;98;97;87;
20210118;49;84;58;77;05;38;86;20;41;53;02;17;04;38;49;97;08;35;25;95;94;21;78;59;13;69;23;
20210119;77;56;01;83;21;39;93;38;80;20;50;33;22;19;48;13;84;27;97;03;48;46;16;67;96;55;52;
20210120;45;48;11;40;15;81;80;33;02;70;00;36;38;75;28;55;61;99;05;81;70;67;61;68;37;41;91;
20210121;31;09;19;55;87;37;58;79;19;40;58;80;60;52;69;52;49;24;95;84;24;25;59;78;07;44;66;
20210122;64;81;15;51;23;61;71;49;63;02;50;95;82;57;40;67;66;74;26;81;75;49;38;99;66;79;86;
20210123;60;31;07;15;28;62;43;24;99;81;33;18;68;42;68;30;14;94;11;20;46;48;11;30;22;81;96;
20210124;83;84;52;41;47;42;53;71;35;20;27;79;90;07;78;27;88;49;55;64;01;14;81;56;53;26;74;
20210125;57;28;79;64;79;81;72;16;14;96;75;38;83;81;66;87;83;98;39;14;36;79;33;19;05;88;55;
20210126;79;09;97;84;22;17;72;42;17;31;39;18;71;05;87;32;67;75;54;04;81;24;38;09;13;76;49;
20210127;56;47;65;11;80;71;12;14;53;50;06;88;53;18;70;55;54;75;12;83;76;11;64;92;07;08;29;
20210128;20;71;01;25;30;73;94;02;41;41;81;38;84;14;79;48;41;85;28;15;08;78;50;96;65;22;41;
20210129;69;85;24;53;99;60;04;38;10;48;63;70;93;61;63;16;88;08;73;42;67;15;21;76;56;98;90;
20210130;09;59;57;01;23;82;88;10;54;02;07;95;97;53;30;86;99;96;94;08;20;21;68;40;53;29;16;
20210131;86;99;81;27;11;55;59;32;13;21;34;36;01;40;69;78;57;83;23;74;21;21;98;80;28;30;81;
20210201;82;24;34;98;07;17;52;43;76;38;91;92;41;41;32;54;33;36;33;64;16;77;38;81;08;84;33;
20210202;59;32;65;06;54;50;07;62;08;93;65;89;34;76;61;41;50;48;47;67;70;45;90;30;27;89;66;
20210203;49;00;75;06;12;66;83;76;05;82;69;60;79;05;50;72;43;86;23;31;87;65;92;97;26;42;33;
20210204;18;33;52;57;45;91;18;32;25;69;62;11;15;07;72;33;95;67;20;40;96;69;43;32;71;44;45;
20210205;20;17;23;32;20;07;68;25;73;98;28;92;78;15;27;21;64;17;32;81;44;18;68;70;88;39;14;
20210206;27;78;07;90;21;68;03;09;30;78;19;06;09;99;63;29;07;46;64;85;11;24;70;11;39;87;13;
20210207;19;64;70;57;53;71;71;52;35;25;54;29;34;07;78;55;44;42;13;74;65;77;77;10;80;14;93;
20210208;91;33;25;82;25;91;89;28;56;15;46;14;98;99;88;58;93;05;75;12;79;76;14;18;80;38;92;
20210209;92;90;82;67;94;52;66;18;87;89;36;58;89;32;66;50;38;84;55;84;28;63;71;12;62;47;36;
20210210;29;61;00;22;08;36;07;68;40;12;63;89;75;62;21;78;87;81;75;39;44;33;64;34;04;32;10;
20210211;
20210212;
20210213;
20210214;
20210215;86;64;90;14;89;84;80;41;86;93;46;35;91;58;52;82;65;61;55;15;63;41;82;88;41;96;94;
20210216;03;58;53;57;66;94;09;16;20;44;72;89;48;86;70;23;32;75;46;09;85;19;51;00;22;41;17;
20210217;77;72;65;08;90;32;87;82;32;27;54;16;90;99;29;68;90;57;33;64;38;64;69;08;85;65;58;
20210218;10;29;63;08;81;08;46;34;77;60;24;47;23;26;25;82;09;34;70;33;99;80;69;75;47;06;89;
20210219;03;06;03;67;08;33;82;23;22;24;06;85;59;26;59;08;78;33;20;16;64;35;54;03;43;20;18;
20210220;30;89;33;90;15;67;37;69;71;86;14;39;82;43;58;88;06;84;82;09;47;09;78;49;47;37;44;
20210221;07;40;20;77;24;13;88;94;69;98;72;69;95;05;08;20;78;49;16;10;27;40;49;50;19;82;08;
20210222;08;43;33;68;26;98;87;43;63;25;24;16;05;83;42;32;71;29;93;75;18;62;25;67;18;32;16;
20210223;10;28;58;13;97;81;87;64;69;65;21;91;75;98;74;58;01;17;32;01;83;06;43;26;08;59;86;
20210224;15;68;38;74;93;86;19;91;22;43;39;60;85;77;40;17;54;50;93;47;85;09;64;32;78;02;68;
20210225;55;77;74;89;84;75;29;99;97;45;72;41;46;11;13;11;17;60;64;55;31;33;06;69;98;05;73;
20210226;00;02;36;11;69;31;51;22;11;26;25;43;42;66;14;45;21;66;79;10;03;30;33;04;70;40;37;
20210227;13;77;22;18;73;18;71;86;04;75;06;83;38;88;82;27;91;86;66;83;78;88;79;67;54;42;21;
20210228;98;43;10;82;77;52;47;45;60;55;43;09;76;37;77;32;18;40;94;35;75;42;75;44;10;04;43;
20210301;77;87;79;68;56;41;83;11;68;76;08;18;66;12;06;87;29;88;69;49;93;46;79;91;86;88;99;
20210302;62;15;69;06;82;97;71;95;30;44;91;50;53;44;54;52;65;77;76;20;88;68;11;68;54;33;53;
20210303;10;21;69;22;74;79;77;70;97;70;99;95;95;26;23;42;75;96;05;10;46;46;02;98;97;44;73;
20210304;00;62;09;63;33;94;14;80;85;13;60;90;78;10;63;58;51;35;76;52;27;40;80;88;60;37;69;
20210305;92;35;59;57;09;36;32;70;66;40;86;11;52;40;04;74;69;18;25;78;71;14;22;70;84;40;11;
20210306;18;34;45;13;60;55;61;25;08;98;46;82;27;68;60;11;42;18;71;01;64;40;90;57;47;37;30;
20210307;33;32;64;40;49;03;34;25;40;68;67;45;59;93;67;61;55;00;47;43;55;15;66;14;39;57;75;
20210308;59;88;09;38;92;47;14;36;43;84;89;44;15;12;59;67;17;80;50;44;46;75;31;09;17;65;75;
20210309;36;62;19;69;81;77;04;77;44;70;33;62;88;97;02;75;45;78;75;95;42;36;25;09;45;69;26;
20210310;39;42;92;76;98;67;36;54;33;85;06;59;77;20;99;10;17;99;24;62;93;11;70;94;75;42;95;
20210311;26;74;90;27;31;84;97;93;96;81;71;25;68;43;94;66;91;13;79;73;37;16;61;18;72;16;38;
20210312;39;75;89;88;97;84;01;63;77;29;09;39;36;66;40;98;03;03;22;93;83;41;89;15;70;38;84;
20210313;12;64;93;84;56;33;63;47;39;20;63;80;00;58;43;32;97;62;42;71;90;22;09;16;34;02;28;
20210314;87;81;81;81;77;39;88;91;56;38;16;58;51;71;41;60;38;33;06;04;64;32;02;29;85;93;90;
20210315;24;98;57;29;46;67;22;87;62;79;98;31;31;02;10;45;67;87;39;83;41;40;45;28;29;25;56;
20210316;54;53;74;32;11;64;38;86;95;33;51;12;08;66;85;16;16;14;39;33;14;83;10;58;06;14;66;
20210317;52;27;68;94;00;53;38;16;62;89;52;70;66;72;88;16;60;29;37;33;29;99;52;01;07;02;24;
20210318;33;13;90;46;87;06;46;26;39;89;63;51;50;86;46;76;34;42;69;84;38;24;84;66;26;17;31;
20210319;24;08;30;99;08;45;89;51;32;93;05;78;85;05;78;00;48;06;43;26;20;18;50;08;93;24;14;
20210320;38;37;31;08;18;72;43;20;11;72;48;38;68;48;27;89;21;39;96;59;05;48;84;49;76;66;51;
20210321;40;93;39;03;14;62;67;66;67;65;40;82;60;61;71;82;62;84;34;33;56;62;35;05;17;02;51;
20210322;15;46;61;51;74;44;02;36;84;55;10;81;41;86;66;68;38;49;11;26;09;05;19;55;78;59;37;
20210323;39;63;47;52;53;16;94;98;07;78;84;03;74;17;54;54;40;21;28;89;66;89;22;78;29;57;41;
20210324;38;68;10;09;59;04;06;40;17;07;62;51;59;38;50;88;34;69;70;02;61;21;60;27;91;25;02;
20210325;19;63;34;93;90;57;26;80;03;73;18;07;04;27;69;05;36;59;52;11;88;90;13;24;06;22;91;
20210326;42;63;11;71;06;22;86;09;55;49;09;75;71;63;68;18;79;26;89;88;38;83;41;59;57;29;76;
20210327;01;60;38;23;17;72;29;32;31;92;74;92;54;94;40;83;43;43;10;38;05;31;64;41;56;54;45;
20210328;95;12;07;85;13;69;39;08;77;03;89;98;63;80;20;05;67;42;53;54;83;80;49;28;55;35;70;
20210329;00;82;38;62;48;63;12;90;58;70;99;03;58;72;94;99;94;25;70;40;57;01;56;62;89;08;73;
20210330;55;49;70;97;15;85;43;37;03;64;37;13;19;92;14;59;18;43;68;70;89;68;72;64;50;81;58;
20210331;96;28;50;68;71;65;18;13;76;31;88;40;56;63;20;44;42;92;58;55;78;79;51;16;39;03;54;
20210401;93;77;01;82;54;29;11;96;52;03;36;87;98;77;02;01;61;37;29;19;05;22;18;65;72;07;23;
20210402;95;08;58;19;06;91;48;86;66;82;68;67;81;43;16;17;15;88;82;50;33;52;51;10;15;43;45;
20210403;10;91;38;25;17;30;77;81;33;83;08;13;61;66;74;35;10;63;05;37;91;86;95;03;28;67;75;
20210404;78;09;29;90;35;74;11;41;91;58;55;97;81;41;42;33;29;04;99;73;14;44;24;54;37;36;65;
20210405;00;51;48;74;12;06;95;82;15;59;60;91;08;86;57;43;68;42;81;61;26;67;96;56;25;87;11;
20210406;59;68;53;14;44;46;25;34;57;74;93;00;44;48;45;51;93;11;82;60;47;01;59;44;45;01;74;
20210407;75;28;98;18;73;39;52;42;59;96;70;84;35;16;98;10;04;00;73;88;93;03;33;13;70;81;56;
20210408;04;40;22;07;53;33;67;42;36;84;90;18;79;22;79;10;78;40;94;37;07;84;31;11;03;47;86;
20210409;70;54;46;03;69;91;81;97;04;53;51;92;33;75;39;49;41;18;52;15;62;84;31;93;83;95;71;
20210410;13;76;36;77;83;58;98;26;44;87;95;82;60;75;63;71;37;81;43;06;52;92;46;86;54;27;64;
20210411;13;05;67;30;22;49;30;48;56;19;96;66;38;00;80;25;97;88;29;21;21;34;71;87;80;83;23;
20210412;39;45;98;82;45;16;49;52;62;16;67;36;46;19;32;16;15;99;99;84;20;72;42;70;97;16;88;
20210413;05;17;82;99;11;65;94;56;43;52;92;80;00;53;56;80;05;30;98;07;87;55;47;97;74;36;21;
20210414;95;14;83;76;59;15;38;32;67;20;11;72;01;96;23;51;98;84;48;05;35;32;02;39;80;82;38;
20210415;82;42;37;46;16;37;44;36;00;61;37;03;19;10;46;10;42;49;34;06;23;65;73;61;32;56;62;
20210416;89;42;45;88;40;18;22;06;88;06;27;32;08;66;17;84;99;56;49;08;51;27;90;24;63;21;14;
20210417;80;12;82;89;52;13;05;50;99;28;15;80;97;58;29;25;38;21;29;88;00;34;83;64;95;10;52;
20210418;00;54;70;15;52;08;47;35;70;52;89;79;11;71;06;77;20;16;16;75;49;06;27;08;56;62;30;
20210419;65;16;80;40;90;03;09;07;98;53;51;13;37;69;19;02;00;04;88;37;48;74;53;66;37;86;80;
20210420;75;66;33;10;48;71;11;79;46;20;51;76;65;91;64;12;88;90;48;13;21;56;99;10;47;59;37;
20210421;55;96;69;97;43;37;50;41;99;51;47;53;36;41;35;18;41;14;77;01;01;18;73;34;32;90;21;
20210422;92;46;95;63;42;96;77;13;16;68;29;32;28;01;48;67;67;33;37;48;60;38;39;84;79;49;68;
20210423;60;07;35;55;52;25;32;94;84;28;41;62;86;78;68;26;26;53;24;92;09;67;77;11;81;47;68;
20210424;77;66;44;04;22;51;89;62;38;20;23;25;47;02;79;20;97;76;63;46;15;60;77;44;72;98;13;
20210425;78;52;07;32;40;12;93;99;57;21;88;82;01;62;64;44;04;28;50;06;23;91;45;41;07;91;36;
20210426;52;19;75;75;86;78;10;81;36;14;12;86;94;80;55;84;23;65;02;12;58;64;16;83;96;78;68;
20210427;33;39;11;48;25;58;62;29;99;07;02;12;59;94;69;73;09;71;56;14;38;95;89;76;67;46;27;
20210428;13;71;50;71;45;98;59;04;60;82;43;83;30;19;17;78;00;08;96;67;86;49;64;15;23;60;05;
20210429;16;53;92;36;17;51;71;23;58;86;54;29;84;27;26;53;21;95;90;89;72;35;60;76;42;11;57;
20210430;36;31;89;99;21;36;21;17;54;29;88;76;06;27;73;29;08;56;19;26;36;22;39;09;80;02;79;
20210501;65;56;37;10;28;68;52;99;93;41;81;13;40;21;89;40;67;11;20;28;89;20;11;89;15;48;57;
20210502;78;73;86;79;10;13;59;97;33;05;88;99;52;69;69;70;43;64;01;75;13;61;98;76;34;85;13;
20210503;25;91;16;87;56;41;03;88;72;29;81;17;68;40;28;36;37;74;66;12;49;60;72;61;16;83;47;
20210504;80;02;08;57;10;68;37;80;26;32;93;22;45;21;96;16;54;78;33;80;78;70;81;85;49;24;98;
20210505;66;76;36;33;88;46;69;43;36;29;44;63;02;89;72;22;79;75;31;61;40;17;44;56;90;15;53;
20210506;59;44;66;66;10;38;24;53;66;34;84;41;08;60;35;79;84;86;13;67;06;36;10;25;79;88;54;
20210507;47;87;20;82;52;83;68;17;27;92;95;10;38;31;56;53;86;39;45;21;27;27;43;55;80;13;71;
20210508;93;28;18;82;07;59;38;88;93;67;68;42;96;75;00;86;56;42;78;33;04;22;80;65;25;50;99;
20210509;69;98;46;55;49;87;66;99;04;94;11;48;46;36;42;84;06;58;72;60;01;12;15;12;50;05;13;
20210510;47;34;77;04;38;51;39;37;17;45;87;49;02;66;46;28;16;42;57;39;07;02;03;53;29;28;57;
20210511;70;13;69;08;83;56;20;86;54;72;36;86;82;52;18;06;50;83;13;04;26;58;51;21;04;47;74;
20210512;50;79;42;81;47;22;13;46;19;72;17;16;68;64;02;44;42;50;12;26;31;74;52;13;55;70;67;
20210513;64;31;20;83;39;61;47;88;19;78;96;99;12;65;05;81;18;44;91;91;17;33;88;09;33;02;23;
20210514;47;87;24;30;85;32;27;67;29;15;31;50;66;45;55;89;03;85;79;02;51;24;86;13;14;37;94;
20210515;25;95;04;64;77;41;08;87;45;93;48;76;58;21;15;63;80;29;77;11;52;19;93;94;16;55;43;
20210516;65;14;32;07;69;63;93;95;44;17;51;07;94;66;98;17;58;20;85;84;31;89;31;71;51;98;28;
20210517;26;54;36;91;54;94;47;55;21;67;41;10;59;13;35;19;63;41;44;88;73;91;79;26;83;98;18;
20210518;48;93;53;20;89;92;47;97;51;20;09;90;29;63;28;39;68;05;88;67;98;86;90;33;82;09;57;
20210519;72;23;08;86;04;19;92;23;71;87;70;46;58;36;39;59;81;72;40;93;26;31;99;01;80;65;12;
20210520;67;80;26;10;04;33;11;98;06;41;45;63;39;60;40;22;37;90;82;14;83;81;67;76;79;71;08;
20210521;23;49;91;82;75;02;53;54;89;51;37;47;09;07;00;95;92;65;67;04;84;74;02;33;34;46;29;
20210522;25;59;40;76;05;82;00;10;30;97;87;38;46;55;37;28;74;56;62;90;64;27;06;73;69;49;51;
20210523;29;27;10;97;49;69;64;10;32;57;53;13;66;41;74;35;45;49;35;22;60;87;57;36;58;07;65;
20210524;85;88;59;02;12;69;09;76;79;41;83;31;62;75;15;41;51;92;85;89;59;40;00;93;90;69;29;
20210525;71;12;20;00;61;43;20;29;49;14;44;65;83;79;66;52;62;82;83;65;98;80;84;44;23;85;86;
20210526;04;41;01;49;03;11;62;45;78;18;35;33;38;96;61;57;97;75;08;64;82;09;33;36;71;45;32;
20210527;03;78;09;29;47;93;95;72;47;59;31;77;81;43;02;79;20;34;40;72;92;99;79;18;05;74;78;
20210528;76;48;80;08;75;03;67;28;44;14;11;95;76;16;74;96;50;33;95;96;19;15;28;82;49;07;29;
20210529;87;46;50;72;44;92;95;00;32;13;87;13;96;14;40;99;64;75;73;87;71;15;56;88;14;41;75;
20210530;53;65;90;77;73;71;73;35;50;66;99;63;97;17;73;29;06;82;97;53;96;10;11;21;00;31;14;
20210531;50;27;74;60;10;50;60;89;41;75;62;07;01;67;59;75;80;45;06;21;40;76;61;31;45;94;77;
20210601;66;63;47;92;80;47;73;13;77;64;95;29;93;25;16;29;05;47;82;22;24;36;70;80;25;37;12;
20210602;14;84;77;76;26;39;04;17;53;21;79;14;07;48;42;46;03;52;03;44;61;32;07;17;16;78;74;
20210603;21;50;84;98;79;75;57;84;50;90;31;96;15;63;82;09;70;78;93;40;18;53;56;65;81;02;59;
20210604;30;24;78;21;54;98;42;94;41;17;02;68;25;73;16;22;23;64;10;60;16;10;19;41;94;20;71;
20210605;63;55;30;07;12;04;77;89;45;11;01;12;38;44;92;64;44;60;36;41;82;02;89;65;37;13;33;
20210606;63;48;52;43;09;14;63;06;09;99;33;89;07;69;45;55;39;21;99;93;82;60;36;91;21;18;88;
20210607;22;41;23;03;54;76;66;35;89;80;99;48;00;31;52;45;82;50;87;02;43;89;15;59;41;02;83;
20210608;66;43;08;59;39;04;05;24;61;90;98;55;74;91;23;44;19;64;41;26;25;66;01;67;98;93;95;
20210609;99;83;16;18;93;54;95;06;46;12;29;07;59;48;08;57;97;00;05;95;10;38;96;72;42;94;56;
20210610;79;82;43;96;32;18;43;98;50;36;57;40;35;45;65;74;08;67;06;61;09;42;35;42;84;68;13;
20210611;48;02;61;84;82;08;92;09;45;25;18;26;27;45;41;05;03;89;11;71;65;35;14;20;30;43;77;
20210612;83;55;57;01;66;64;03;23;67;39;35;18;01;46;99;60;49;22;04;17;76;56;19;38;86;00;84;
20210613;79;49;00;46;06;24;59;08;36;75;76;69;77;43;50;27;48;88;23;63;02;54;45;15;53;57;41;
20210614;46;34;21;32;90;21;86;75;23;75;25;54;13;76;44;06;40;45;46;89;55;70;36;51;48;80;77;
20210615;83;99;73;36;33;25;16;85;93;97;49;23;77;01;43;31;65;50;68;59;37;67;03;78;22;39;27;
20210616;22;86;15;98;95;84;90;55;47;22;22;88;99;56;91;10;11;49;22;71;12;41;04;03;33;49;99;
20210617;67;03;62;92;17;63;26;21;97;66;45;81;17;07;14;02;41;10;68;07;43;54;10;39;14;35;23;
20210618;61;52;30;06;63;29;79;80;65;19;67;54;37;21;32;94;08;03;52;13;47;87;55;08;63;91;38;
